# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Jul 23 16:54:21 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: VISTA <i>ZYJHK</i><sub>s</sub> (Vegamag)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Zmag    Ymag    Jmag    Hmag    Ksmag
0.041619 0.50000 9.30103 1.6509780884 2.5500261483    1.650  0.926  3.7878  3.832    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-16      0.00 6.669e-01 2.943e-01 6.864e-03 1.876e-03 1.707e-02 -1.000 3.887e-02 2.454 1.737 1.634 1.398 1.157 1.123
0.041619 0.50000 9.30103 1.6710642576 2.5513349808    1.670  0.951  3.7841  3.799    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-22      0.00 6.665e-01 2.946e-01 6.871e-03 1.878e-03 1.709e-02 -1.000 3.888e-02 2.393 1.665 1.559 1.318 1.069 1.034
0.041619 0.50000 9.30103 1.6908782721 2.5525911051    1.690  0.974  3.7801  3.764    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.55e-29      0.00 6.660e-01 2.951e-01 6.879e-03 1.881e-03 1.711e-02 -1.000 3.888e-02 2.335 1.594 1.486 1.239 0.982 0.945
0.041619 0.50000 9.30103 1.6919167042 2.5526560048    1.691  0.975  3.7799  3.762    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.63e-29      0.00 6.660e-01 2.951e-01 6.880e-03 1.881e-03 1.711e-02 -1.000 3.888e-02 2.332 1.590 1.482 1.235 0.978 0.940
0.041619 0.50000 9.30103 1.7017946243 2.5532688018    1.701  0.987  3.7777  3.745    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-29      0.00 6.658e-01 2.953e-01 6.884e-03 1.882e-03 1.712e-02 -1.000 3.889e-02 2.303 1.556 1.445 1.195 0.933 0.895
0.041619 0.50000 9.30103 1.7226853371 2.5545382202    1.721  1.013  3.7731  3.705    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-29      0.00 6.651e-01 2.960e-01 6.896e-03 1.886e-03 1.715e-02 -1.000 3.896e-02 2.237 1.477 1.363 1.106 0.834 0.793
0.041619 0.50000 9.30103 1.7403557301 2.5555846417    1.739  1.043  3.7703  3.669    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-29      0.00 6.647e-01 2.963e-01 6.903e-03 1.887e-03 1.717e-02 -1.000 3.902e-02 2.164 1.395 1.279 1.017 0.740 0.698
0.041619 0.50000 9.30103 1.7414913177 2.5556510553    1.740  1.049  3.7709  3.666    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-29      0.00 6.647e-01 2.963e-01 6.903e-03 1.887e-03 1.717e-02 -1.000 3.902e-02 2.148 1.382 1.266 1.005 0.729 0.687
0.041619 0.50000 9.30103 1.7461134195 2.5559203492    1.745  1.073  3.7735  3.652    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-29      0.00 6.646e-01 2.964e-01 6.904e-03 1.888e-03 1.717e-02 -1.000 3.903e-02 2.086 1.327 1.213 0.957 0.687 0.646
0.041619 0.50000 9.30103 1.7502850294 2.5561619927    1.749  1.117  3.7799  3.636    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-29      0.00 6.645e-01 2.965e-01 6.906e-03 1.888e-03 1.717e-02 -1.000 3.905e-02 1.979 1.237 1.128 0.881 0.626 0.588
0.041619 0.50000 9.30103 1.7513483763 2.5562233762    1.750  1.153  3.7862  3.625    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.64e-30      0.00 6.644e-01 2.965e-01 6.907e-03 1.889e-03 1.717e-02 -1.000 3.905e-02 1.888 1.165 1.061 0.823 0.581 0.545
0.041619 0.50000 9.30103 1.7517713308 2.5562477681    1.751  1.189  3.7922  3.613    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.46e-30      0.00 6.644e-01 2.965e-01 6.907e-03 1.889e-03 1.717e-02 -1.000 3.905e-02 1.797 1.093 0.992 0.764 0.534 0.501
0.041619 0.50000 9.30103 1.7519749403 2.5562595055    1.751  1.219  3.7970  3.602    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -9.4e-30      0.00 6.644e-01 2.965e-01 6.907e-03 1.889e-03 1.718e-02 -1.000 3.905e-02 1.721 1.032 0.935 0.714 0.495 0.463
0.041619 0.50000 9.30103 1.7520821095 2.5562656821    1.751  1.237  3.7999  3.596    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.38e-30      0.00 6.644e-01 2.965e-01 6.907e-03 1.889e-03 1.718e-02 -1.000 3.905e-02 1.677 0.998 0.902 0.685 0.472 0.442
0.041619 0.50000 9.30103 1.7521088123 2.5562672210    1.751  1.228  3.7992  3.602    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.35e-30      0.00 6.644e-01 2.965e-01 6.907e-03 1.889e-03 1.718e-02 -1.000 3.905e-02 1.701 1.019 0.922 0.705 0.490 0.459
0.041619 0.50000 9.30103 1.7522004843 2.5562725036    1.751  1.185  3.7936  3.622    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.25e-30      0.00 6.644e-01 2.965e-01 6.907e-03 1.889e-03 1.718e-02 -1.000 3.905e-02 1.806 1.106 1.007 0.780 0.554 0.521
0.041619 0.50000 9.30103 1.7523158789 2.5562791524    1.751  1.175  3.7854  3.600    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -9.2e-30      0.00 6.644e-01 2.965e-01 6.907e-03 1.889e-03 1.718e-02 -1.000 3.906e-02 1.833 1.108 1.003 0.764 0.521 0.485
0.041619 0.50000 9.30103 1.7525039911 2.5562899888    1.751  1.180  3.7762  3.558    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.12e-30      0.00 6.644e-01 2.965e-01 6.907e-03 1.889e-03 1.718e-02 -1.000 3.906e-02 1.821 1.069 0.957 0.704 0.441 0.401
0.041619 0.50000 9.30103 1.7528698444 2.5563110565    1.752  1.180  3.7647  3.512    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.95e-30      0.00 6.639e-01 2.970e-01 6.915e-03 1.891e-03 1.719e-02 -1.000 3.910e-02 1.819 1.037 0.916 0.646 0.357 0.312
0.041619 0.50000 9.30103 1.7534110546 2.5563422035    1.752  1.164  3.7535  3.484    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.68e-30      0.00 6.590e-01 3.014e-01 6.997e-03 1.913e-03 1.739e-02 -1.000 3.955e-02 1.861 1.053 0.922 0.636 0.321 0.270
0.041619 0.50000 9.30103 1.7540224791 2.5563773649    1.753  1.136  3.7437  3.472    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.36e-30      0.00 6.511e-01 3.086e-01 7.133e-03 1.950e-03 1.772e-02 -1.000 4.029e-02 1.929 1.102 0.961 0.660 0.322 0.265
0.041619 0.50000 9.30103 1.7545102835 2.5564053970    1.753  1.109  3.7365  3.471    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -8.1e-30      0.00 6.471e-01 3.122e-01 7.207e-03 1.969e-03 1.789e-02 -1.000 4.066e-02 1.997 1.158 1.010 0.698 0.342 0.282
0.041619 0.50000 9.30103 1.7549967766 2.5564333359    1.754  1.079  3.7296  3.473    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.85e-30      0.00 6.442e-01 3.149e-01 7.260e-03 1.983e-03 1.802e-02 -1.000 4.095e-02 2.072 1.225 1.068 0.746 0.374 0.310
0.041619 0.50000 9.30103 1.7554823160 2.5564612023    1.754  1.048  3.7227  3.476    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.61e-30      0.00 6.419e-01 3.169e-01 7.299e-03 1.994e-03 1.812e-02 -1.000 4.118e-02 2.149 1.294 1.128 0.796 0.407 0.339
0.041619 0.50000 9.30103 1.7559666634 2.5564889826    1.755  1.022  3.7159  3.475    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.38e-30      0.00 6.402e-01 3.184e-01 7.328e-03 2.001e-03 1.818e-02 -1.000 4.133e-02 2.214 1.352 1.178 0.835 0.430 0.358
0.041619 0.50000 9.30103 1.7566910982 2.5565305005    1.755  1.004  3.7063  3.456    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.07e-30      0.00 6.383e-01 3.203e-01 7.359e-03 2.010e-03 1.826e-02 -1.000 4.147e-02 2.260 1.389 1.204 0.846 0.416 0.339
0.041619 0.50000 9.30103 1.7568116188 2.5565374038    1.756  1.004  3.7048  3.450    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.02e-30      0.00 6.380e-01 3.205e-01 7.363e-03 2.011e-03 1.827e-02 -1.000 4.153e-02 2.260 1.388 1.200 0.841 0.407 0.329
0.041619 0.50000 9.30103 1.7575733662 2.5565810108    1.756  1.038  3.6964  3.382    3  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1 -6.76e-30      0.00 6.358e-01 3.226e-01 7.225e-03 2.122e-03 1.832e-02 -1.000 4.165e-02 2.174 1.296 1.097 0.725 0.270 0.186
0.041619 0.50000 9.30103 1.7580801249 2.5566099967    1.757  1.081  3.6915  3.319    3  0.000  0.487     0.00     0.00     0.00     0.00     0.00 -1 -6.61e-30      0.00 6.339e-01 3.243e-01 6.722e-03 2.642e-03 1.835e-02 -1.000 4.177e-02 2.066 1.185 0.980 0.600 0.132 0.045
0.041619 0.50000 9.30103 1.7585159540 2.5566349101    1.757  1.128  3.6877  3.258    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1  -6.5e-30      0.00 6.321e-01 3.259e-01 6.148e-03 3.324e-03 1.836e-02 -1.000 4.191e-02 1.950 1.067 0.857 0.471 -0.007 -0.096
0.041619 0.50000 9.30103 1.7588759661 2.5566554789    1.758  1.171  3.6847  3.203    3  0.000  0.420     0.00     0.00     0.00     0.00     0.00 -1 -6.41e-30      0.00 6.307e-01 3.273e-01 5.797e-03 3.761e-03 1.838e-02 -1.000 4.202e-02 1.843 0.958 0.744 0.353 -0.133 -0.224
0.041619 0.50000 9.30103 1.7592030764 2.5566741594    1.758  1.213  3.6820  3.151    3  0.000  0.405     0.00     0.00     0.00     0.00     0.00 -1 -6.33e-30      0.00 6.295e-01 3.284e-01 5.592e-03 4.024e-03 1.839e-02 -1.000 4.210e-02 1.739 0.853 0.635 0.240 -0.253 -0.346
0.041619 0.50000 9.30103 1.7595103979 2.5566917026    1.758  1.253  3.6795  3.100    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -6.26e-30      0.00 6.283e-01 3.295e-01 5.461e-03 4.200e-03 1.841e-02 -1.000 4.217e-02 1.637 0.751 0.530 0.130 -0.369 -0.465
0.041619 0.50000 9.30103 1.7598057985 2.5567085587    1.759  1.293  3.6770  3.050    3  0.000  0.388     0.00     0.00     0.00     0.00     0.00 -1 -6.19e-30      0.00 6.271e-01 3.307e-01 5.371e-03 4.334e-03 1.842e-02 -1.000 4.225e-02 1.537 0.651 0.426 0.022 -0.484 -0.581
0.041619 0.50000 9.30103 1.7600890398 2.5567247148    1.759  1.332  3.6748  3.003    3  0.000  0.384     0.00     0.00     0.00     0.00     0.00 -1 -6.13e-30      0.00 6.255e-01 3.322e-01 5.305e-03 4.450e-03 1.840e-02 -1.000 4.228e-02 1.441 0.554 0.326 -0.081 -0.593 -0.693
0.041619 0.50000 9.30103 1.7603683472 2.5567406407    1.759  1.369  3.6725  2.956    3  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -6.07e-30      0.00 6.238e-01 3.340e-01 5.251e-03 4.562e-03 1.834e-02 -1.000 4.228e-02 1.346 0.460 0.229 -0.183 -0.701 -0.802
0.041619 0.50000 9.30103 1.7606465816 2.5567564996    1.759  1.407  3.6703  2.910    3  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1 -6.01e-30      0.00 6.219e-01 3.358e-01 5.207e-03 4.667e-03 1.827e-02 -1.000 4.228e-02 1.252 0.365 0.131 -0.284 -0.808 -0.911
0.041619 0.50000 9.30103 1.7609217167 2.5567721762    1.760  1.445  3.6681  2.863    3  0.000  0.378     0.00     0.00     0.00     0.00     0.00 -1 -5.95e-30      0.00 6.202e-01 3.375e-01 5.171e-03 4.758e-03 1.820e-02 -1.000 4.230e-02 1.158 0.271 0.034 -0.384 -0.915 -1.020
0.041619 0.50000 9.30103 1.7611966133 2.5567878336    1.760  1.483  3.6658  2.816    3  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1 -5.89e-30      0.00 6.186e-01 3.391e-01 5.143e-03 4.836e-03 1.815e-02 -1.000 4.230e-02 1.064 0.177 -0.063 -0.486 -1.022 -1.130
0.041619 0.50000 9.30103 1.7614712715 2.5568034718    1.760  1.521  3.6634  2.768    3  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1 -5.83e-30      0.00 6.173e-01 3.404e-01 5.120e-03 4.902e-03 1.810e-02 -1.000 4.233e-02 0.967 0.081 -0.162 -0.589 -1.132 -1.241
0.041619 0.50000 9.30103 1.7617452145 2.5568190636    1.760  1.560  3.6610  2.720    3  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1 -5.77e-30      0.00 6.162e-01 3.415e-01 5.101e-03 4.955e-03 1.806e-02 -1.000 4.232e-02 0.870 -0.016 -0.263 -0.694 -1.244 -1.355
0.041619 0.50000 9.30103 1.7620099783 2.5568341278    1.761  1.599  3.6586  2.671    3  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1 -5.71e-30      0.00 6.153e-01 3.424e-01 5.088e-03 4.995e-03 1.803e-02 -1.000 4.230e-02 0.773 -0.112 -0.362 -0.797 -1.354 -1.468
0.041619 0.50000 9.30103 1.7623040676 2.5568508543    1.761  1.642  3.6558  2.617    3  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1 -5.64e-30      0.00 6.146e-01 3.431e-01 5.077e-03 5.029e-03 1.800e-02 -1.000 4.235e-02 0.665 -0.220 -0.473 -0.913 -1.478 -1.594
0.041619 0.50000 9.30103 1.7625987530 2.5568676083    1.761  1.686  3.6529  2.561    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.58e-30      0.00 6.141e-01 3.435e-01 5.070e-03 5.052e-03 1.799e-02 -1.000 4.234e-02 0.555 -0.329 -0.587 -1.032 -1.605 -1.724
0.041619 0.50000 9.30103 1.7628524303 2.5568820257    1.762  1.725  3.6503  2.512    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.53e-30      0.00 6.139e-01 3.438e-01 5.066e-03 5.063e-03 1.798e-02 -1.000 4.236e-02 0.457 -0.426 -0.687 -1.136 -1.717 -1.839
0.041619 0.50000 9.30103 1.7631109953 2.5568967160    1.762  1.766  3.6476  2.460    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.48e-30      0.00 6.138e-01 3.439e-01 5.064e-03 5.069e-03 1.797e-02 -1.000 4.234e-02 0.355 -0.527 -0.792 -1.247 -1.834 -1.959
0.041619 0.50000 9.30103 1.7633918524 2.5569126671    1.762  1.811  3.6445  2.403    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.42e-30      0.00 6.137e-01 3.439e-01 5.063e-03 5.070e-03 1.797e-02 -1.000 4.232e-02 0.244 -0.638 -0.908 -1.367 -1.962 -2.091
0.041619 0.50000 9.30103 1.7636351585 2.5569264809    1.762  1.849  3.6419  2.355    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.37e-30      0.00 6.137e-01 3.439e-01 5.063e-03 5.071e-03 1.797e-02 -1.000 4.232e-02 0.148 -0.733 -1.006 -1.471 -2.072 -2.204
0.041619 0.50000 9.30103 1.7639130354 2.5569422520    1.763  1.891  3.6389  2.301    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.32e-30      0.00 6.137e-01 3.439e-01 5.063e-03 5.071e-03 1.797e-02 -1.000 4.232e-02 0.043 -0.838 -1.116 -1.585 -2.193 -2.329
0.041619 0.50000 9.30103 1.7641954422 2.5569582744    1.763  1.930  3.6361  2.251    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.26e-30      0.00 6.137e-01 3.439e-01 5.063e-03 5.072e-03 1.797e-02 -1.000 4.232e-02 -0.055 -0.935 -1.217 -1.691 -2.306 -2.445
0.041619 0.50000 9.30103 1.7645049095 2.5569758253    1.763  1.963  3.6337  2.208    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.19e-30      0.00 6.137e-01 3.439e-01 5.063e-03 5.072e-03 1.797e-02 -1.000 4.232e-02 -0.138 -1.017 -1.302 -1.781 -2.402 -2.544
0.041619 0.50000 9.30103 1.7648720741 2.5569966393    1.764  1.991  3.6318  2.172    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.09e-30      0.00 6.137e-01 3.439e-01 5.063e-03 5.073e-03 1.797e-02 -1.000 4.232e-02 -0.208 -1.085 -1.374 -1.856 -2.481 -2.626
0.041619 0.50000 9.30103 1.7650475502 2.5570065832    1.764  1.979  3.6328  2.189    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-30      0.00 6.137e-01 3.440e-01 5.063e-03 5.073e-03 1.797e-02 -1.000 4.232e-02 -0.176 -1.055 -1.341 -1.822 -2.445 -2.588
0.041619 0.50000 9.30103 1.7652801275 2.5570197594    1.764  1.940  3.6356  2.238    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-30      0.00 6.137e-01 3.440e-01 5.063e-03 5.074e-03 1.797e-02 -1.000 4.232e-02 -0.081 -0.960 -1.243 -1.718 -2.334 -2.474
0.041619 0.50000 9.30103 1.7654182911 2.5570275849    1.764  1.898  3.6387  2.293    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.87e-30      0.00 6.137e-01 3.440e-01 5.063e-03 5.074e-03 1.797e-02 -1.000 4.232e-02 0.025 -0.855 -1.133 -1.603 -2.212 -2.348
0.041619 0.50000 9.30103 1.7655322552 2.5570340387    1.764  1.855  3.6418  2.349    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.82e-30      0.00 6.137e-01 3.440e-01 5.063e-03 5.074e-03 1.797e-02 -1.000 4.232e-02 0.132 -0.750 -1.023 -1.487 -2.088 -2.220
0.041619 0.50000 9.30103 1.7656376362 2.5570400056    1.764  1.814  3.6448  2.402    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.76e-30      0.00 6.137e-01 3.440e-01 5.062e-03 5.074e-03 1.797e-02 -1.000 4.232e-02 0.236 -0.646 -0.916 -1.375 -1.969 -2.097
0.041619 0.50000 9.30103 1.7657508850 2.5570464171    1.764  1.770  3.6479  2.458    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.71e-30      0.00 6.137e-01 3.440e-01 5.062e-03 5.075e-03 1.797e-02 -1.000 4.232e-02 0.344 -0.539 -0.803 -1.257 -1.843 -1.968
0.041619 0.50000 9.30103 1.7658722401 2.5570532865    1.765  1.729  3.6509  2.511    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.65e-30      0.00 6.137e-01 3.440e-01 5.062e-03 5.075e-03 1.797e-02 -1.000 4.232e-02 0.448 -0.435 -0.695 -1.144 -1.722 -1.844
0.041619 0.50000 9.30103 1.7660213709 2.5570617266    1.765  1.691  3.6534  2.559    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-30      0.00 6.137e-01 3.440e-01 5.062e-03 5.075e-03 1.797e-02 -1.000 4.232e-02 0.542 -0.342 -0.599 -1.043 -1.615 -1.733
0.041619 0.50000 9.30103 1.7661010027 2.5570662327    1.765  1.707  3.6524  2.539    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.56e-30      0.00 6.137e-01 3.440e-01 5.062e-03 5.075e-03 1.797e-02 -1.000 4.232e-02 0.502 -0.382 -0.640 -1.086 -1.660 -1.780
0.041619 0.50000 9.30103 1.7663177252 2.5570784940    1.765  1.746  3.6497  2.490    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.53e-30      0.00 6.137e-01 3.440e-01 5.062e-03 5.075e-03 1.797e-02 -1.000 4.232e-02 0.406 -0.477 -0.739 -1.189 -1.771 -1.894
0.041619 0.50000 9.30103 1.7667163610 2.5571010382    1.765  1.798  3.6461  2.423    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.45e-30      0.00 6.137e-01 3.440e-01 5.062e-03 5.076e-03 1.797e-02 -1.000 4.232e-02 0.274 -0.608 -0.875 -1.332 -1.923 -2.050
0.041619 0.50000 9.30103 1.7670528889 2.5571200609    1.766  1.840  3.6433  2.370    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.38e-30      0.00 6.137e-01 3.440e-01 5.062e-03 5.077e-03 1.797e-02 -1.000 4.232e-02 0.171 -0.711 -0.982 -1.444 -2.041 -2.172
0.041619 0.50000 9.30103 1.7674648762 2.5571433377    1.766  1.889  3.6398  2.308    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-30      0.00 6.137e-01 3.440e-01 5.062e-03 5.077e-03 1.797e-02 -1.000 4.232e-02 0.048 -0.833 -1.109 -1.577 -2.183 -2.317
0.041619 0.50000 9.30103 1.7678862810 2.5571671337    1.767  1.938  3.6363  2.244    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.21e-30      0.00 6.137e-01 3.440e-01 5.061e-03 5.078e-03 1.797e-02 -1.000 4.232e-02 -0.076 -0.956 -1.237 -1.711 -2.325 -2.465
0.041619 0.50000 9.30103 1.7682205439 2.5571859996    1.767  1.978  3.6335  2.193    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-30      0.00 6.137e-01 3.440e-01 5.061e-03 5.079e-03 1.797e-02 -1.000 4.233e-02 -0.175 -1.053 -1.339 -1.818 -2.439 -2.582
0.041619 0.50000 9.30103 1.7686088085 2.5572079031    1.767  2.025  3.6301  2.133    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.06e-30      0.00 6.137e-01 3.440e-01 5.061e-03 5.079e-03 1.797e-02 -1.000 4.233e-02 -0.291 -1.169 -1.459 -1.944 -2.574 -2.721
0.041619 0.50000 9.30103 1.7689251900 2.5572257433    1.768  2.063  3.6272  2.083    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1    -4e-30      0.00 6.137e-01 3.440e-01 5.061e-03 5.080e-03 1.797e-02 -1.000 4.233e-02 -0.388 -1.265 -1.560 -2.049 -2.686 -2.836
0.041619 0.50000 9.30103 1.7692977190 2.5572467401    1.768  2.110  3.6238  2.022    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -3.93e-30      0.00 6.137e-01 3.440e-01 5.061e-03 5.081e-03 1.796e-02 -1.000 4.233e-02 -0.506 -1.381 -1.681 -2.177 -2.821 -2.977
0.041619 0.50000 9.30103 1.7696490288 2.5572665316    1.768  2.156  3.6203  1.963    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -3.87e-30      0.00 6.137e-01 3.440e-01 5.061e-03 5.081e-03 1.796e-02 -1.000 4.233e-02 -0.621 -1.492 -1.799 -2.300 -2.949 -3.111
0.041619 0.50000 9.30103 1.7699810266 2.5572852268    1.769  2.201  3.6169  1.904    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -3.81e-30      0.00 6.137e-01 3.440e-01 5.061e-03 5.082e-03 1.796e-02 -1.000 4.233e-02 -0.734 -1.601 -1.915 -2.422 -3.072 -3.242
0.041619 0.50000 9.30103 1.7702959776 2.5573029547    1.769  2.246  3.6134  1.845    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -3.75e-30      0.00 6.137e-01 3.440e-01 5.060e-03 5.082e-03 1.796e-02 -1.000 4.233e-02 -0.846 -1.708 -2.030 -2.543 -3.194 -3.373
0.041619 0.50000 9.30103 1.7705957890 2.5573198236    1.769  2.291  3.6099  1.786    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1  -3.7e-30      0.00 6.137e-01 3.440e-01 5.060e-03 5.083e-03 1.796e-02 -1.000 4.233e-02 -0.959 -1.816 -2.144 -2.664 -3.317 -3.505
0.041619 0.50000 9.30103 1.7708668709 2.5573350704    1.769  2.334  3.6064  1.729    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -3.65e-30      0.00 6.137e-01 3.440e-01 5.060e-03 5.083e-03 1.796e-02 -1.000 4.233e-02 -1.066 -1.917 -2.254 -2.780 -3.435 -3.631
0.041619 0.50000 9.30103 1.7711247206 2.5573495680    1.770  2.378  3.6030  1.672    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -3.61e-30      0.00 6.137e-01 3.440e-01 5.060e-03 5.084e-03 1.796e-02 -1.000 4.233e-02 -1.174 -2.019 -2.363 -2.896 -3.553 -3.757
0.041619 0.50000 9.30103 1.7713676691 2.5573632234    1.770  2.421  3.5995  1.615    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -3.57e-30      0.00 6.137e-01 3.440e-01 5.060e-03 5.084e-03 1.796e-02 -1.000 4.233e-02 -1.282 -2.119 -2.472 -3.011 -3.671 -3.883
0.041619 0.50000 9.30103 1.7715930939 2.5573758899    1.770  2.463  3.5960  1.559    3  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-30      0.00 6.136e-01 3.440e-01 5.060e-03 5.084e-03 1.796e-02 -1.000 4.233e-02 -1.387 -2.216 -2.579 -3.125 -3.788 -4.008
0.041619 0.50000 9.30103 1.7717999220 2.5573875082    1.770  2.504  3.5925  1.504    3  0.000  0.375     9.04     6.50     4.66     3.51     2.86  4 -3.51e-30      0.00 6.136e-01 3.440e-01 5.060e-03 5.085e-03 1.796e-02 -1.000 4.233e-02 -1.489 -2.310 -2.682 -3.236 -3.901 -4.130
0.041619 0.50000 9.30103 1.7719929218 2.5573983470    1.771  2.544  3.5890  1.450    3  0.000  0.375    10.09     7.17     5.12     3.86     3.14  4 -3.48e-30      0.00 6.136e-01 3.440e-01 5.060e-03 5.085e-03 1.796e-02 -1.000 4.233e-02 -1.591 -2.406 -2.787 -3.348 -4.020 -4.254
